Player,Position,Games Played,Solo Tackles,Asst Tackles,Total Tackles,Tackles Per Game,Total Sacks,Sacks Per Game,Forced Fumbles,Fumbles Recovered,Passes Defended,Int,Int Ret Yds,Yds Per Int,Int Ret TDs
Derek Stingley Jr.,DB,9,35,8,43,4.78,1.0,0.11,0.0,0.0,5.0,1.0,9.0,9.0,0
Derek Wolfe,LDE,69,146,63,209,3.03,16.0,0.23,0.0,1.0,12.0,1.0,2.0,2.0,0
Derek Wolfe,RDE,26,42,43,85,3.27,8.0,0.31,1.0,1.0,3.0,0.0,0.0,0.0,0
Derion Kendrick,CB,15,36,7,43,2.87,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0
Derrick Barnes,LB,32,69,45,114,3.56,3.0,0.09,0.0,0.0,3.0,0.0,0.0,0.0,0
Derrick Brown,DT,17,30,37,67,3.94,1.0,0.06,0.0,0.0,7.0,1.0,0.0,0.0,0
Derrick Brown,LDT,16,27,14,41,2.56,3.0,0.19,0.0,0.0,4.0,0.0,0.0,0.0,0
Derrick Brown,RDT/LDT,16,21,13,34,2.12,2.0,0.12,0.0,0.0,4.0,0.0,0.0,0.0,0
Derrick Johnson,LILB,29,165,41,206,7.1,5.0,0.17,2.0,0.0,11.0,3.0,78.0,26.0,1
Derrick Johnson,RILB,15,95,12,107,7.13,4.5,0.3,0.0,2.0,6.0,2.0,44.0,22.0,0
Derrick Johnson,RILB/LILB,15,48,23,71,4.73,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0
Derrick Kindred,DB,16,33,12,45,2.81,0.0,0.0,1.0,0.0,1.0,1.0,-2.0,-2.0,0
Derrick Kindred,FS,14,43,14,57,4.07,0.0,0.0,0.0,0.0,6.0,1.0,30.0,30.0,0
Derrick Kindred,SS,12,32,14,46,3.83,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0
Derrick Morgan,LDE,15,29,6,35,2.33,6.0,0.4,1.0,1.0,2.0,0.0,0.0,0.0,0
Derrick Morgan,LOLB,68,119,58,177,2.6,28.0,0.41,3.0,3.0,15.0,0.0,0.0,0.0,0
Derrick Nnadi,NT,16,17,18,35,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Derrick Nnadi,RDT,32,44,41,85,2.66,3.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0
Derrick Nnadi,RDT/LDT,16,18,30,48,3.0,1.0,0.06,1.0,0.0,1.0,1.0,0.0,0.0,0
Derrick Shelby,DE,31,44,16,60,1.94,5.5,0.18,2.0,1.0,1.0,1.0,2.0,2.0,0
Derrick Shelby,LDE,16,25,12,37,2.31,3.5,0.22,2.0,0.0,4.0,1.0,22.0,22.0,1
Derrick Shelby,RDE,16,16,14,30,1.88,1.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0
Derwin James,FS,21,98,41,139,6.62,3.5,0.17,0.0,0.0,14.0,3.0,30.0,10.0,0
Derwin James,S,14,64,51,115,8.21,4.0,0.29,2.0,0.0,6.0,2.0,0.0,0.0,0
Derwin James,SS,15,75,43,118,7.87,2.0,0.13,3.0,0.0,5.0,2.0,20.0,10.0,0
Deshazor Everett,DB,16,17,9,26,1.62,0.0,0.0,0.0,0.0,1.0,1.0,24.0,24.0,0
Deshazor Everett,FS,11,23,8,31,2.82,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0
Deshazor Everett,SS,14,41,21,62,4.43,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0
Desmond Bryant,LDE,14,24,9,33,2.36,6.0,0.43,1.0,0.0,0.0,0.0,0.0,0.0,0
Desmond Bryant,RDE,15,25,25,50,3.33,5.0,0.33,0.0,1.0,1.0,0.0,0.0,0.0,0
Desmond King,DB,64,212,66,278,4.34,6.5,0.1,2.0,6.0,25.0,6.0,195.0,32.5,2
Desmond King,DB/RCB,15,40,15,55,3.67,2.0,0.13,0.0,1.0,2.0,0.0,0.0,0.0,0
Desmond King,LCB,16,68,25,93,5.81,0.0,0.0,1.0,0.0,6.0,3.0,25.0,8.33,0
Desmond Trufant,LCB,22,71,19,90,4.09,1.0,0.05,1.0,1.0,21.0,3.0,0.0,0.0,0
Desmond Trufant,RCB,72,204,37,241,3.35,5.0,0.07,2.0,6.0,55.0,7.0,71.0,10.14,0
Devante Bond,LLB,11,16,6,22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Devante Downs,LB,16,25,8,33,2.06,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
Devin Bush Jr.,LB,17,44,37,81,4.76,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
Devin Bush Jr.,LILB,5,16,10,26,5.2,1.0,0.2,0.0,0.0,3.0,0.0,0.0,0.0,0
Devin Bush Jr.,LILB/RILB,16,72,37,109,6.81,1.0,0.06,1.0,4.0,4.0,2.0,6.0,3.0,0
Devin Bush Jr.,RILB,14,41,29,70,5.0,2.0,0.14,1.0,1.0,4.0,0.0,0.0,0.0,0
Devin Lloyd,LB,17,59,56,115,6.76,0.0,0.0,0.0,2.0,8.0,3.0,42.0,14.0,0
Devin McCourty,DB,17,54,17,71,4.18,0.0,0.0,0.0,1.0,8.0,4.0,66.0,16.5,0
Devin McCourty,FS,142,489,160,649,4.57,2.0,0.01,7.0,6.0,59.0,17.0,314.0,18.47,2
Devin Taylor,DE,15,28,7,35,2.33,7.0,0.47,1.0,0.0,1.0,0.0,0.0,0.0,0
Devin Taylor,LDE,16,21,7,28,1.75,4.5,0.28,1.0,0.0,1.0,0.0,0.0,0.0,0
Devin White,LB,17,73,51,124,7.29,5.5,0.32,2.0,3.0,5.0,0.0,0.0,0.0,0
Devin White,LILB,45,242,117,359,7.98,15.0,0.33,4.0,6.0,10.0,1.0,5.0,5.0,0
Devon Kennard,DE,13,15,4,19,1.46,3.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0
Devon Kennard,LLB,83,212,95,307,3.7,23.5,0.28,4.0,5.0,8.0,1.0,0.0,0.0,0
Dexter Lawrence,DL,16,35,33,68,4.25,7.5,0.47,2.0,0.0,3.0,0.0,0.0,0.0,0
Dexter Lawrence,LDE,32,57,50,107,3.34,6.5,0.2,1.0,0.0,4.0,0.0,0.0,0.0,0
Dexter Lawrence,RDE,16,24,14,38,2.38,2.5,0.16,1.0,0.0,1.0,0.0,0.0,0.0,0
Dexter McCoil,DB,16,21,4,25,1.56,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0
Dexter McDonald,LCB,15,36,7,43,2.87,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0
Dimitri Patterson,DB,6,18,1,19,3.17,1.0,0.17,0.0,0.0,6.0,4.0,7.0,1.75,0
Dion Bailey,DB,7,16,6,22,3.14,0.5,0.07,0.0,0.0,2.0,0.0,0.0,0.0,0
Dion Jordan,DE,38,56,12,68,1.79,4.5,0.12,1.0,0.0,4.0,0.0,0.0,0.0,0
Divine Deablo,LB,25,66,53,119,4.76,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0
Domata Peko,LDT,64,85,86,171,2.67,9.0,0.14,0.0,1.0,4.0,0.0,0.0,0.0,0
Domata Peko,NT,30,44,25,69,2.3,1.5,0.05,0.0,1.0,2.0,0.0,0.0,0.0,0
Dominique Easley,DT,16,24,11,35,2.19,3.5,0.22,2.0,0.0,1.0,0.0,0.0,0.0,0
Dominique Robinson,DL,17,19,11,30,1.76,1.5,0.09,0.0,0.0,2.0,0.0,0.0,0.0,0
Dominique Rodgers-Cromartie,CB,15,31,17,48,3.2,0.5,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0
Dominique Rodgers-Cromartie,LCB,31,77,10,87,2.81,1.0,0.03,1.0,0.0,33.0,8.0,54.0,6.75,0
Dominique Rodgers-Cromartie,RCB,30,77,12,89,2.97,0.0,0.0,2.0,1.0,27.0,6.0,147.0,24.5,2
Don Carey,DB,30,41,10,51,1.7,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0
Donald Butler,LLB,14,17,11,28,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Donald Butler,RILB,43,140,60,200,4.65,2.0,0.05,2.0,5.0,6.0,1.0,30.0,30.0,0
Donald Payne,MLB,9,36,25,61,6.78,1.0,0.11,0.0,1.0,1.0,0.0,0.0,0.0,0
Donovan Wilson,DB,9,17,12,29,3.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Donovan Wilson,S,17,77,24,101,5.94,5.0,0.29,2.0,1.0,2.0,1.0,0.0,0.0,0
Donovan Wilson,SS,14,48,23,71,5.07,3.5,0.25,3.0,2.0,3.0,2.0,5.0,2.5,0
Dont'a Hightower,LLB,15,24,24,48,3.2,1.0,0.07,0.0,1.0,1.0,1.0,27.0,27.0,0
Dont'a Hightower,MLB,28,78,58,136,4.86,8.0,0.29,1.0,1.0,6.0,0.0,0.0,0.0,0
Dont'a Hightower,RLB,28,106,52,158,5.64,4.5,0.16,0.0,1.0,5.0,0.0,0.0,0.0,0
Dont'a Hightower,RLB/MLB,12,51,38,89,7.42,6.0,0.5,1.0,0.0,2.0,0.0,0.0,0.0,0
Dont'a Hightower,ROLB,15,39,25,64,4.27,1.5,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0
Dontae Johnson,DB,62,92,27,119,1.92,1.0,0.02,1.0,4.0,16.0,1.0,20.0,20.0,1
Dontae Johnson,RCB,16,69,8,77,4.81,0.0,0.0,0.0,0.0,7.0,1.0,50.0,50.0,1
Dontari Poe,LDT,16,23,16,39,2.44,2.5,0.16,0.0,0.0,2.0,0.0,0.0,0.0,0
Dontari Poe,NT,62,127,35,162,2.61,13.0,0.21,2.0,1.0,8.0,0.0,0.0,0.0,0
Donte Deayon,DB,10,24,5,29,2.9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
Donte Jackson,CB,9,32,3,35,3.89,0.0,0.0,0.0,0.0,3.0,2.0,30.0,15.0,1
Donte Jackson,LCB,39,104,31,135,3.46,0.0,0.0,1.0,1.0,29.0,8.0,156.0,19.5,0
Donte Jackson,RCB,16,63,11,74,4.62,1.0,0.06,1.0,0.0,9.0,4.0,0.0,0.0,0
Donte Whitner,SS,57,234,92,326,5.72,1.5,0.03,5.0,1.0,20.0,3.0,61.0,20.33,0
Dorance Armstrong Jr.,DE,33,38,28,66,2.0,8.5,0.26,2.0,3.0,2.0,0.0,0.0,0.0,0
Dorance Armstrong Jr.,RDE,13,23,14,37,2.85,5.0,0.38,0.0,1.0,1.0,0.0,0.0,0.0,0
Dorian O'Daniel,LB,16,21,13,34,2.12,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
Doug Middleton,DB,7,23,4,27,3.86,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0
Drayton Florence,DB,14,19,7,26,1.86,0.0,0.0,0.0,0.0,9.0,2.0,40.0,20.0,1
Dre Greenlaw,LB,15,82,45,127,8.47,0.0,0.0,2.0,2.0,6.0,1.0,0.0,0.0,0
Dre Greenlaw,RLB,16,64,28,92,5.75,1.0,0.06,0.0,0.0,2.0,1.0,47.0,47.0,0
Dre Greenlaw,RLB/LLB,13,61,25,86,6.62,1.0,0.08,0.0,0.0,1.0,0.0,0.0,0.0,0
Dre Kirkpatrick,DB,30,43,10,53,1.77,1.0,0.03,0.0,1.0,12.0,6.0,53.0,8.83,2
Dre Kirkpatrick,LCB,64,207,38,245,3.83,2.0,0.03,1.0,2.0,53.0,4.0,122.0,30.5,0
Dre Kirkpatrick,RCB,14,53,3,56,4.0,0.0,0.0,0.0,0.0,7.0,3.0,13.0,4.33,0
Dre'Mont Jones,DE,13,24,23,47,3.62,6.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0
Dre'Mont Jones,LDE,16,18,13,31,1.94,5.5,0.34,1.0,1.0,2.0,0.0,0.0,0.0,0
Dre'Mont Jones,RDE,13,26,15,41,3.15,6.5,0.5,0.0,0.0,2.0,0.0,0.0,0.0,0
Drue Tranquill,LB,32,156,65,221,6.91,5.0,0.16,1.0,0.0,5.0,1.0,20.0,20.0,0
Drue Tranquill,RILB,14,45,31,76,5.43,1.5,0.11,0.0,1.0,1.0,0.0,0.0,0.0,0
Duke Dawson,DB,14,15,4,19,1.36,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0
Duke Ihenacho,FS,15,54,12,66,4.4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
Duke Ihenacho,SS,15,57,17,74,4.93,0.0,0.0,3.0,2.0,6.0,0.0,0.0,0.0,0
Duke Riley,LB,17,25,20,45,2.65,1.0,0.06,0.0,0.0,2.0,0.0,0.0,0.0,0
Duke Riley,LLB,16,37,23,60,3.75,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
Duke Riley,RLB,13,30,25,55,4.23,0.5,0.04,1.0,0.0,1.0,1.0,7.0,7.0,0
Duke Shelley,CB,11,23,8,31,2.82,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0
Duke Shelley,DB,10,30,7,37,3.7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0
Duke Williams,DB,32,64,16,80,2.5,1.0,0.03,1.0,3.0,4.0,1.0,34.0,34.0,0
Duron Harmon,DB,79,115,28,143,1.81,0.0,0.0,1.0,2.0,22.0,13.0,83.0,6.38,0
Duron Harmon,FS,33,98,42,140,4.24,0.0,0.0,0.0,0.0,10.0,4.0,22.0,5.5,0
Duron Harmon,S,17,63,23,86,5.06,0.0,0.0,2.0,0.0,5.0,2.0,86.0,43.0,1
Dwan Edwards,DT,16,24,16,40,2.5,4.0,0.25,0.0,0.0,2.0,1.0,24.0,24.0,0
Dwayne Gratz,DB,12,21,6,27,2.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Dwayne Gratz,LCB,10,26,6,32,3.2,0.0,0.0,0.0,0.0,3.0,2.0,20.0,10.0,0
Dwayne Gratz,RCB,15,39,16,55,3.67,0.0,0.0,2.0,0.0,8.0,1.0,55.0,55.0,1
Dwight Lowery,FS,48,165,50,215,4.48,2.0,0.04,3.0,2.0,22.0,7.0,142.0,20.29,1
Dylan Cole,LB,27,58,38,96,3.56,2.0,0.07,0.0,0.0,4.0,2.0,28.0,14.0,1
E.J. Biggers,DB,47,86,25,111,2.36,0.0,0.0,0.0,0.0,13.0,1.0,15.0,15.0,0
E.J. Gaines,LCB,15,63,7,70,4.67,0.0,0.0,0.0,2.0,14.0,2.0,0.0,0.0,0
E.J. Gaines,RCB,22,95,20,115,5.23,0.0,0.0,4.0,1.0,16.0,1.0,1.0,1.0,0
E.J. Speed,LB,34,60,34,94,2.76,1.0,0.03,3.0,0.0,3.0,0.0,0.0,0.0,0
Earl Mitchell,DT,16,21,12,33,2.06,2.0,0.12,0.0,0.0,1.0,0.0,0.0,0.0,0
Earl Mitchell,LDT,30,36,25,61,2.03,1.0,0.03,0.0,1.0,4.0,0.0,0.0,0.0,0
Earl Mitchell,NT,16,30,18,48,3.0,1.5,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0
Earl Thomas,FS,73,274,128,402,5.51,0.0,0.0,8.0,2.0,40.0,15.0,225.0,15.0,1
Earl Thomas,SS/FS,15,32,17,49,3.27,2.0,0.13,1.0,1.0,4.0,2.0,38.0,19.0,0
Earl Wolff,FS,11,37,8,45,4.09,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0
Ed Oliver,DT,13,20,14,34,2.62,2.5,0.19,1.0,1.0,3.0,0.0,0.0,0.0,0
Ed Oliver,LDT/RDT,17,29,12,41,2.41,4.0,0.24,1.0,0.0,3.0,0.0,0.0,0.0,0
Ed Oliver,RDT,32,47,29,76,2.38,8.0,0.25,2.0,0.0,5.0,0.0,0.0,0.0,0
Ed Reed,FS/SS,14,27,11,38,2.71,0.0,0.0,0.0,0.0,4.0,3.0,49.0,16.33,0
Ed Reynolds,FS,10,30,13,43,4.3,1.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0
Eddie Goldman,NT,61,90,45,135,2.21,10.0,0.16,0.0,2.0,0.0,0.0,0.0,0.0,0
Eddie Jackson,DB,12,59,21,80,6.67,0.0,0.0,2.0,0.0,6.0,4.0,44.0,11.0,0
Eddie Jackson,FS,62,223,68,291,4.69,1.0,0.02,6.0,5.0,18.0,4.0,100.0,25.0,1
Eddie Jackson,SS,14,41,10,51,3.64,1.0,0.07,2.0,1.0,15.0,6.0,81.0,13.5,2
Eddie Pleasant,DB,62,85,24,109,1.76,2.5,0.04,1.0,1.0,16.0,3.0,-1.0,-0.33,0
Eddie Yarbrough,DE,15,21,8,29,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Eddie Yarbrough,LDE,16,23,11,34,2.12,1.0,0.06,0.0,0.0,2.0,0.0,0.0,0.0,0
Edwin Jackson,RILB,16,47,19,66,4.12,2.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0
Elandon Roberts,LB,33,86,50,136,4.12,5.5,0.17,0.0,0.0,1.0,0.0,0.0,0.0,0
Elandon Roberts,LILB,13,33,28,61,4.69,1.5,0.12,1.0,1.0,0.0,0.0,0.0,0.0,0
Elandon Roberts,LLB,13,25,20,45,3.46,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Elandon Roberts,MLB,17,42,41,83,4.88,1.0,0.06,2.0,0.0,4.0,1.0,85.0,85.0,1
Elandon Roberts,MLB/RLB,15,45,22,67,4.47,2.0,0.13,0.0,1.0,1.0,0.0,0.0,0.0,0
Elandon Roberts,RLB,16,31,34,65,4.06,1.0,0.06,0.0,0.0,4.0,0.0,0.0,0.0,0
Eli Apple,CB,15,35,14,49,3.27,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0
Eli Apple,LCB,71,235,47,282,3.97,0.0,0.0,3.0,7.0,43.0,5.0,79.0,15.8,0
Eli Harold,LLB,16,26,8,34,2.12,2.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0
Eli Harold,ROLB,16,23,14,37,2.31,3.0,0.19,1.0,1.0,0.0,0.0,0.0,0.0,0
Elijah Lee,RLB,16,54,11,65,4.06,1.0,0.06,1.0,1.0,2.0,0.0,0.0,0.0,0
Elijah Molden,DB,16,43,19,62,3.88,0.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,1
Elijah Riley,DB/FS,8,23,22,45,5.62,1.0,0.12,0.0,0.0,1.0,0.0,0.0,0.0,0
Ellis Lankster,DB,15,16,2,18,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Elvis Dumervil,DE,31,46,23,69,2.23,26.5,0.85,4.0,1.0,3.0,0.0,0.0,0.0,0
Elvis Dumervil,LOLB,16,29,19,48,3.0,6.0,0.38,1.0,2.0,1.0,0.0,0.0,0.0,0
Emmanuel Acho,LB,14,21,10,31,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Emmanuel Lamur,LB,16,27,13,40,2.5,0.5,0.03,1.0,1.0,3.0,0.0,0.0,0.0,0
Emmanuel Lamur,LLB,14,53,38,91,6.5,0.0,0.0,0.0,0.0,7.0,2.0,6.0,3.0,0
Emmanuel Moseley,CB,5,18,4,22,4.4,0.0,0.0,0.0,0.0,5.0,1.0,41.0,41.0,1
Emmanuel Moseley,LCB,11,33,9,42,3.82,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0
Emmanuel Moseley,RCB,28,76,21,97,3.46,0.0,0.0,0.0,0.0,17.0,2.0,54.0,27.0,0
Emmanuel Ogbah,DE,10,23,9,32,3.2,5.5,0.55,1.0,0.0,3.0,0.0,0.0,0.0,0
Emmanuel Ogbah,LDE,17,26,15,41,2.41,9.0,0.53,1.0,1.0,12.0,0.0,0.0,0.0,0
Emmanuel Ogbah,RDE,40,67,44,111,2.78,16.0,0.4,5.0,3.0,19.0,0.0,0.0,0.0,0
Emmanuel Ogbah,RDE/LOLB,16,28,25,53,3.31,5.5,0.34,0.0,0.0,3.0,0.0,0.0,0.0,0
Eric Berry,FS,16,55,6,61,3.81,0.0,0.0,0.0,0.0,10.0,2.0,40.0,20.0,0
Eric Berry,SS,37,160,28,188,5.08,3.5,0.09,3.0,2.0,22.0,7.0,232.0,33.14,4
Eric Kendricks,LB,17,87,50,137,8.06,1.0,0.06,0.0,1.0,6.0,0.0,0.0,0.0,0
Eric Kendricks,MLB,100,492,290,782,7.82,14.0,0.14,4.0,5.0,45.0,9.0,133.0,14.78,2
Eric Murray,DB,31,49,14,63,2.03,1.0,0.03,0.0,0.0,5.0,0.0,0.0,0.0,0
Eric Murray,FS,30,95,52,147,4.9,2.0,0.07,1.0,0.0,6.0,1.0,0.0,0.0,0
Eric Murray,SS,15,43,12,55,3.67,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0
Eric Reid,FS,57,204,47,251,4.4,1.0,0.02,2.0,2.0,30.0,8.0,205.0,25.62,0
Eric Reid,SS,42,200,68,268,6.38,5.0,0.12,1.0,3.0,15.0,3.0,39.0,13.0,0
Eric Rowe,DB,17,43,28,71,4.18,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0
Eric Rowe,FS,16,66,25,91,5.69,0.0,0.0,0.0,1.0,11.0,2.0,26.0,13.0,0
Eric Rowe,RCB,25,44,13,57,2.28,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0
Eric Rowe,S,14,42,14,56,4.0,2.0,0.14,2.0,0.0,2.0,0.0,0.0,0.0,0
Eric Rowe,SS,16,54,27,81,5.06,0.0,0.0,1.0,0.0,8.0,1.0,35.0,35.0,1
Eric Stokes,CB,9,21,5,26,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Eric Stokes,LCB/RCB,16,43,12,55,3.44,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0
Eric Weddle,FS,93,406,140,546,5.87,3.5,0.04,5.0,4.0,38.0,9.0,123.0,13.67,1
Eric Weddle,SS,16,48,41,89,5.56,1.0,0.06,1.0,0.0,13.0,4.0,92.0,23.0,0
Eric Wilson,LB,30,51,37,88,2.93,2.0,0.07,0.0,0.0,1.0,1.0,7.0,7.0,0
Eric Wilson,LLB,16,36,26,62,3.88,3.0,0.19,0.0,1.0,0.0,0.0,0.0,0.0,0
Eric Wilson,RLB,16,62,60,122,7.62,3.0,0.19,1.0,2.0,8.0,3.0,23.0,7.67,0
Erik Harris,DB,16,36,13,49,3.06,0.0,0.0,0.0,0.0,7.0,2.0,22.0,11.0,0
Erik Harris,FS,14,44,17,61,4.36,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0
Erik Harris,FS/SS,16,64,10,74,4.62,0.0,0.0,0.0,0.0,8.0,3.0,145.0,48.33,2
Erik Harris,SS,12,46,18,64,5.33,0.5,0.04,0.0,0.0,8.0,0.0,0.0,0.0,0
Erik Walden,DE,16,25,11,36,2.25,4.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0
Erik Walden,LOLB,31,57,30,87,2.81,14.0,0.45,4.0,1.0,3.0,0.0,0.0,0.0,0
Erik Walden,RDE,30,53,26,79,2.63,9.0,0.3,2.0,0.0,0.0,0.0,0.0,0.0,0
Erin Henderson,LB,16,36,9,45,2.81,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
Erin Henderson,MLB,14,70,43,113,8.07,4.0,0.29,1.0,0.0,3.0,2.0,19.0,9.5,0
Ernest Jones,LB,17,66,48,114,6.71,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0
Ernest Jones,MLB,15,36,25,61,4.07,1.0,0.07,0.0,0.0,4.0,2.0,50.0,25.0,0
Ernie Sims,LB,12,31,11,42,3.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
Essang Bassey,CB,12,21,2,23,1.92,0.0,0.0,0.0,1.0,2.0,1.0,26.0,26.0,0
Ethan Westbrooks,DE,16,18,6,24,1.5,2.0,0.12,0.0,1.0,1.0,0.0,0.0,0.0,0
Eugene Sims,LB,32,42,12,54,1.69,5.0,0.16,0.0,1.0,1.0,0.0,0.0,0.0,0
Eugene Sims,RDE,16,18,7,25,1.56,2.5,0.16,0.0,1.0,1.0,0.0,0.0,0.0,0
Evander Hood,DE,16,26,13,39,2.44,3.0,0.19,0.0,1.0,0.0,0.0,0.0,0.0,0
Evander Hood,DT,16,17,7,24,1.5,1.0,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0
Evander Hood,NT,16,17,16,33,2.06,1.0,0.06,1.0,0.0,3.0,0.0,0.0,0.0,0
Everson Griffen,DE,30,36,24,60,2.0,11.5,0.38,1.0,0.0,4.0,0.0,0.0,0.0,0
Everson Griffen,RDE,88,190,79,269,3.06,57.0,0.65,7.0,3.0,12.0,1.0,17.0,17.0,0
Ezekiel Ansah,LDE,30,56,25,81,2.7,15.5,0.52,5.0,0.0,1.0,0.0,0.0,0.0,0
Ezekiel Ansah,RDE,43,99,27,126,2.93,28.5,0.66,5.0,3.0,1.0,0.0,0.0,0.0,0
Fabian Moreau,DB,26,83,27,110,4.23,0.0,0.0,0.0,0.0,15.0,3.0,16.0,5.33,0
Fabian Moreau,LCB,16,37,21,58,3.62,0.0,0.0,3.0,0.0,5.0,1.0,16.0,16.0,0
Fabian Moreau,RCB,16,44,17,61,3.81,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0
Fadol Brown,DE,12,16,4,20,1.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Fletcher Cox,DT,17,23,20,43,2.53,7.0,0.41,1.0,1.0,0.0,0.0,0.0,0.0,0
Fletcher Cox,LDE,32,98,34,132,4.12,13.5,0.42,4.0,5.0,2.0,0.0,0.0,0.0,0
Fletcher Cox,LDT,16,27,16,43,2.69,6.5,0.41,1.0,1.0,2.0,0.0,0.0,0.0,0
Fletcher Cox,RDE,16,29,12,41,2.56,3.0,0.19,0.0,1.0,1.0,0.0,0.0,0.0,0
Fletcher Cox,RDT,63,112,50,162,2.57,24.0,0.38,7.0,3.0,4.0,0.0,0.0,0.0,0
Folorunso Fatukasi,NT,15,22,20,42,2.8,2.0,0.13,1.0,1.0,2.0,0.0,0.0,0.0,0
Folorunso Fatukasi,RDT,15,25,21,46,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Foyesade Oluokun,LB,33,164,82,246,7.45,2.0,0.06,3.0,2.0,5.0,0.0,0.0,0.0,0
Foyesade Oluokun,MLB,31,134,74,208,6.71,3.0,0.1,5.0,1.0,5.0,2.0,65.0,32.5,0
Foyesade Oluokun,RILB,17,102,90,192,11.29,2.0,0.12,1.0,0.0,6.0,3.0,80.0,26.67,0
Frank Clark,DE,15,25,14,39,2.6,5.0,0.33,1.0,1.0,1.0,0.0,0.0,0.0,0
Frank Clark,LDE,15,25,22,47,3.13,10.0,0.67,2.0,1.0,0.0,0.0,0.0,0.0,0
Frank Clark,RDE,75,115,46,161,2.15,40.5,0.54,10.0,5.0,10.0,2.0,31.0,15.5,0
Frank Zombo,LOLB,16,23,4,27,1.69,2.0,0.12,1.0,1.0,2.0,1.0,5.0,5.0,0
Frank Zombo,ROLB,32,56,28,84,2.62,2.5,0.08,1.0,1.0,2.0,0.0,0.0,0.0,0
Frankie Luvu,LB,58,136,65,201,3.47,13.5,0.23,3.0,3.0,7.0,1.0,33.0,33.0,1
Fred Evans,DT,14,16,4,20,1.43,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0
Fred Warner,LB,17,79,51,130,7.65,2.0,0.12,1.0,0.0,10.0,1.0,20.0,20.0,0
Fred Warner,MLB,64,332,172,504,7.88,4.5,0.07,6.0,6.0,25.0,3.0,49.0,16.33,1
