Player,Position,Games Played,Solo Tackles,Asst Tackles,Total Tackles,Tackles Per Game,Solo Sack,Asst Sack,Sack Yds,Total Sacks,Sacks Per Game,Forced Fumbles,Forced Fumbles Per Game,Fumbles Recovered,Passes Defended,Int,Int Ret Yds,Int Ret TDs,Yds Per Int
Quinn Backus,LB,28,156,115,271,9.68,0.0,0.0,0.0,0.0,0.0,6.0,0.46,0.0,0.0,4.0,127.0,1.0,31.75
Quinn Brinnon,DB,3,11,4,15,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quinn Perry,LB,24,81,54,135,5.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quinn Schulte,DB,13,43,28,71,5.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quinn Whitlock,DB,13,33,33,66,5.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quinnen Williams,DL,15,45,26,71,4.73,7.0,2.0,57.0,8.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quintin Hampton,LB,22,81,75,156,7.09,6.0,1.0,37.0,6.5,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quinton Alston,LB,13,45,49,94,7.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quinton Newsome,DB,12,38,19,57,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quintreil Chung,LB,11,37,41,78,7.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qujuan Floyd,DB,11,51,28,79,7.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qushaun Lee,LB,26,140,104,244,9.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,69.0,0.0,17.25
Qwahsin Townsel,LB,11,48,52,100,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwuantrezz Knight,DB,30,122,57,179,5.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Qwynnterrio Cole,DB,26,114,60,174,6.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,97.0,1.0,12.12
R'Tarriun Johnson,S,25,102,77,179,7.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.C. Kilgore,LB,14,53,81,134,9.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.J. Coles,DB,10,27,36,63,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.J. Hubert,S,14,56,22,78,5.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,138.0,1.0,46.0
R.J. Mazolewski,LB,10,31,35,66,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.J. Murray,DB,12,41,19,60,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.J. Roderick,DB,12,40,24,64,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Racheem Boothe,LB,13,31,48,79,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Rae Juan Marbley,LB,12,60,36,96,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raekwon Davis,DL,14,24,45,69,4.93,8.0,1.0,46.0,8.5,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raekwon McMillan,LB,26,106,115,221,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raheem Cardwell,LB,12,57,48,105,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raheem Layne,DB,12,43,22,65,5.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raheim Huskey,LB,11,52,49,101,9.18,0.0,0.0,0.0,0.0,0.0,4.0,0.36,0.0,0.0,3.0,44.0,0.0,14.67
Ralen Goforth,LB,17,39,60,99,5.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ralph Holley,DL,6,12,17,29,4.83,12.0,6.0,92.0,15.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ralph Williams,LB,12,43,58,101,8.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramik Wilson,LB,26,134,109,243,9.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Randall Exantus,DB,12,45,38,83,6.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Randall Goforth,DB,13,45,33,78,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,151.0,1.0,21.57
Randall Joyner,LB,10,49,49,98,9.8,0.0,0.0,0.0,0.0,0.0,3.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
Randall LaGuerrre,LB,33,151,152,303,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Randy Wade Jr.,LB,13,34,30,64,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Rashaad Harding,LB,25,63,77,140,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rashaan Evans,LB,12,35,39,74,6.17,6.0,0.0,41.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rashaan Gaulden,DB,12,39,26,65,5.42,0.0,0.0,0.0,0.0,0.0,3.0,0.25,3.0,0.0,0.0,0.0,0.0,0.0
Rashad Byrd,LB,36,112,104,216,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Rashad Smith,LB,40,143,151,294,7.35,5.0,2.0,37.0,6.0,0.43,0.0,0.0,5.0,0.0,7.0,44.0,0.0,6.29
Rashad Torrence II,DB,25,101,70,171,6.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.33
Rashad Wisdom,DB,12,60,35,95,7.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,107.0,1.0,26.75
Rashad Wisdom,S,14,67,21,88,6.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rashan Gary,DL,13,24,41,65,5.0,4.0,4.0,37.0,6.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rashawn Barrett,LB,11,42,42,84,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Rashie Hodge Jr.,LB,12,49,41,90,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Raven Greene,DB,12,50,38,88,7.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,213.0,2.0,19.36
Ray Anderson,LB,10,31,31,62,6.2,4.0,0.0,21.0,4.0,0.4,3.0,0.3,2.0,0.0,0.0,0.0,0.0,0.0
Ray Miller,LB,21,83,85,168,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ray Vinopal,DB,13,54,29,83,6.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0,0.0,20.0
Ray Wilborn,DB,12,46,37,83,6.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ray Wilborn,LB,12,47,36,83,6.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raymon Taylor,DB,13,61,25,86,6.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,75.0,0.0,18.75
Raymond Davison III,LB,12,43,19,62,5.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rayshad Jackson,LB,12,61,38,99,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rayshan Clark,DB,11,57,19,76,6.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,8.0,134.0,2.0,16.75
Rayshard Ashby,LB,36,156,138,294,8.17,3.0,4.0,47.0,5.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rayuan Lane,S,12,43,28,71,5.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Reco Hannah,LB,12,25,42,67,5.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reed Blankenship,DB,35,152,99,251,7.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,122.0,1.0,30.5
Reed Blankenship,S,13,75,35,110,8.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Reggie Barnette,DB,12,39,39,78,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Reggie Floyd,DB,39,139,90,229,5.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,106.0,1.0,35.33
Reggie Hunter,LB,23,100,69,169,7.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0,1.0,7.75
Reggie Northrup,LB,27,106,110,216,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reggie Pearson,DB,11,38,16,54,4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reggie Ragland,LB,14,45,50,95,6.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Reggie Wilkerson,DB,12,46,34,80,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reidgee Dimanche,LB,32,125,116,241,7.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reis Seggebruch,LB,10,52,22,74,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Remy Lazarus,DB,11,42,33,75,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reuben Foster,LB,15,60,55,115,7.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rex Connors,DB,10,57,35,92,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,31.0,0.0,6.2
Reynard Ellis,LB,25,100,78,178,7.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Rhedi Short,DB,5,23,7,30,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rich Miller,LB,25,113,60,173,6.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rich Piekarski,DB,11,38,32,70,6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,0.0,12.5
Richard Dames,DB,17,86,45,131,7.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,3.67
Richard Jarvis,LB,10,44,25,69,6.9,15.0,1.0,101.0,15.5,0.78,9.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0
Richard LeCounte,DB,14,45,29,74,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,76.0,0.0,19.0
Richard McBryde,LB,23,111,39,150,6.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richard Moore,LB,12,56,36,92,7.67,4.0,2.0,28.0,5.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richard Olekanma,LB,13,36,50,86,6.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richie Brown,LB,26,102,109,211,8.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,54.0,0.0,18.0
Richie Carpenter,DB,4,13,7,20,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Richie Grant,DB,34,165,94,259,7.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,65.0,0.0,7.22
Richie Sampson,DB,15,65,19,84,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rick Gamboa,LB,24,84,77,161,6.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rick Mottram,LB,11,64,38,102,9.27,4.0,0.0,21.0,4.0,0.36,0.0,0.0,2.0,0.0,3.0,47.0,0.0,15.67
Ricky Barber,DT,12,26,32,58,4.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ricky Miezan,LB,11,37,31,68,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ricky Thomas,DB,8,24,18,42,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rico Dozier,DB,11,36,40,76,6.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rico Kennedy,LB,12,59,46,105,8.75,13.0,7.0,111.0,16.5,0.49,4.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0
Ridwan Issahaku,DB,26,101,45,146,5.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Riko Jeffers,LB,46,166,111,277,6.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Riley Bullough,RB,23,68,114,182,7.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Riley Cole,LB,22,91,64,155,7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Riley Moss,DB,8,33,10,43,5.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,196.0,3.0,32.67
Riley Van Wyhe,LB,12,33,45,78,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Riley Whimpey,LB,33,112,103,215,6.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rishard Dames,DB,5,20,6,26,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,123.0,1.0,24.6
River Boruff,LB,11,33,44,77,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rob Hanna,DB,9,43,12,55,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Rob Hicks,LB,11,42,70,112,10.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rob Hinchen,LB,11,43,37,80,7.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robbie Kendall,DB,11,41,51,92,8.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robby Hauck,DB,25,102,122,224,8.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robby Hauck,S,26,96,150,246,9.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Barnes,DB,11,31,23,54,4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Brown,LB,11,59,49,108,9.82,0.0,0.0,0.0,0.0,0.0,3.0,0.27,2.0,0.0,0.0,0.0,0.0,0.0
Robert Caldwell,LB,12,44,61,105,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Haynes,LB,14,45,34,79,5.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Heyward,LB,12,52,35,87,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Kennedy,S,11,33,19,52,4.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert King III,DB,9,35,24,59,6.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Nelson,LB,12,44,56,100,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Simpson,DL,11,35,29,64,5.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Smith,DB,13,49,23,72,5.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Robert Spillane,LB,26,103,96,199,7.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Taylor,DB,13,35,28,63,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,-1.0,0.0,-0.33
Rod Heard II,DB,12,47,20,67,5.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rod Moore,DB,14,48,23,71,5.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,71.0,0.0,17.75
Roderic Teamer,DB,13,45,27,72,5.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodjay Burns,DB,13,54,29,83,6.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodjay Burns,LB,11,37,21,58,5.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodney Butler,LB,24,121,163,284,11.83,0.0,0.0,0.0,0.0,0.0,3.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Rodney Clemons,DB,38,158,60,218,5.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0
Rodney Dansby,LB,22,98,158,256,11.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Rodney Owens,DB,23,87,44,131,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-8.0,0.0,-2.67
Rohan Hylton,LB,10,34,41,75,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,0.0,15.0
Roland Jenkins,DB,12,52,37,89,7.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roman Brown,LB,13,51,62,113,8.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roman SanDoval,LB,12,56,24,80,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roman Valenzuela,LB,12,23,65,88,7.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rommel Mageo,LB,12,47,40,87,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ron LaForce,DB,23,111,115,226,9.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,0.0,9.67
Ron Stone,DE,13,34,29,63,4.85,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Ronald Kent Jr.,DB,12,37,19,56,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
Ronald Wilson,DB,10,29,25,54,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,0.0,5.25
Ronheen Bingham,DL,13,26,39,65,5.0,10.0,8.0,92.0,14.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronley Lakalaka,LB,12,44,38,82,6.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronnie Hamlin,LB,28,138,114,252,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronnie Harrison,DB,14,43,31,74,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,2.33
Ronnie Hickman,S,13,54,46,100,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronnie Hoggins,DB,13,58,23,81,6.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronnie Jones Jr.,LB,23,82,97,179,7.78,0.0,0.0,0.0,0.0,0.0,3.0,0.25,2.0,0.0,0.0,0.0,0.0,0.0
Ronnie Walker,LB,10,26,50,76,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roper Garrett,LB,31,111,183,294,9.48,0.0,0.0,0.0,0.0,0.0,5.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0
Roquan Smith,LB,28,137,95,232,8.29,6.0,1.0,42.0,6.5,0.43,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Rosendo Louis,LB,9,33,28,61,6.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roy Lopez,DL,12,25,38,63,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Royce See,LB,11,41,39,80,7.27,8.0,3.0,64.0,9.5,0.41,3.0,0.25,3.0,0.0,0.0,0.0,0.0,0.0
Ruben Hyppolite II,LB,13,39,23,62,4.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russ Yeast,DB,11,38,23,61,5.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,11.0,0.0,2.75
Russell Farris,LB,12,27,32,59,4.92,0.0,0.0,0.0,0.0,0.0,4.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0
Russell Jones,DL,12,35,54,89,7.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russell Smith,LB,12,44,34,78,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Bennett,LB,22,87,111,198,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Brady,LB,22,138,93,231,10.5,4.0,0.0,34.0,4.0,0.36,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Ryan Bua,LB,11,42,51,93,8.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
Ryan Carrethers,DL,13,34,59,93,7.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Connelly,LB,26,113,64,177,6.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Francis,LB,32,154,160,314,9.81,6.0,0.0,40.0,6.0,0.6,3.0,0.27,4.0,0.0,0.0,0.0,0.0,0.0
Ryan Gilbert,DB,20,101,83,184,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,6.0
Ryan Greenhagan,LB,12,82,41,123,10.25,11.0,3.0,85.0,12.5,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Greenhagen,LB,12,63,50,113,9.42,5.0,1.0,28.0,5.5,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Griffin,LB,23,75,75,150,6.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,123.0,1.0,41.0
Ryan Guthrie,LB,13,66,41,107,8.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Ryan Henry,LB,20,50,81,131,6.55,4.0,0.0,26.0,4.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Janvion,DB,24,115,95,210,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Ryan Kearney,LB,11,31,41,72,6.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Ryan Kriceri,LB,11,42,29,71,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan McAleenan,LB,24,94,80,174,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan McWood,LB,28,116,152,268,9.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,18.0
Ryan Moeller,DB,10,46,12,58,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Mundy,LB,11,25,38,63,5.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Murphy,DB,13,43,31,74,5.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,78.0,1.0,26.0
Ryan Neal,DB,11,54,30,84,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,122.0,0.0,40.67
